Date Applied,Transaction Code,System Event Description,Order No,Order Type,Transaction Qty,On Hand Qty After Transaction,Lead Time Coverage,Order Point,Lot Size
2024-06-01,INTSHIP,Issue for Material Requisition,19846,Material Requisition,-36,8224,1.38,4000,8000
2024-06-01,INTSHIP,Issue for Material Requisition,19824,Material Requisition,-36,8188,1.38,4000,8000
2024-06-02,INTSHIP,Issue for Material Requisition,19847,Material Requisition,-72,8116,1.37,4000,8000
2024-06-02,INTSHIP,Issue for Material Requisition,19730,Material Requisition,-72,8044,1.35,4000,8000
2024-06-02,INTSHIP,Issue for Material Requisition,19902,Material Requisition,-48,7996,1.35,4000,8000
2024-06-03,INTSHIP,Issue for Material Requisition,19921,Material Requisition,-36,7960,1.34,4000,8000
2024-06-03,INTSHIP,Issue for Material Requisition,19957,Material Requisition,-36,7924,1.33,4000,8000
2024-06-04,INTSHIP,Issue for Material Requisition,19966,Material Requisition,-45,7879,1.33,4000,8000
2024-06-04,INTSHIP,Issue for Material Requisition,19930,Material Requisition,-63,7816,1.31,4000,8000
2024-06-04,INTSHIP,Issue for Material Requisition,19930,Material Requisition,-9,7807,1.31,4000,8000
2024-06-05,INTSHIP,Issue for Material Requisition,19978,Material Requisition,-72,7735,1.3,4000,8000
2024-06-05,INTSHIP,Issue for Material Requisition,19975,Material Requisition,-36,7699,1.3,4000,8000
2024-06-06,INTSHIP,Issue for Material Requisition,19998,Material Requisition,-144,7555,1.27,4000,8000
2024-06-06,INTSHIP,Issue for Material Requisition,19985,Material Requisition,-36,7519,1.26,4000,8000
2024-06-07,INTSHIP,Issue for Material Requisition,20020,Material Requisition,-72,7447,1.25,4000,8000
2024-06-08,INTSHIP,Issue for Material Requisition,20005,Material Requisition,-36,7411,1.25,4000,8000
2024-06-08,INTSHIP,Issue for Material Requisition,20021,Material Requisition,-36,7375,1.24,4000,8000
2024-06-08,INTSHIP,Issue for Material Requisition,20023,Material Requisition,-72,7303,1.23,4000,8000
2024-06-09,INTSHIP,Issue for Material Requisition,20046,Material Requisition,-36,7267,1.22,4000,8000
2024-06-09,INTSHIP,Issue for Material Requisition,20060,Material Requisition,-72,7195,1.21,4000,8000
2024-06-10,INTSHIP,Issue for Material Requisition,20067,Material Requisition,-36,7159,1.2,4000,8000
2024-06-10,INTSHIP,Issue for Material Requisition,20084,Material Requisition,-72,7087,1.19,4000,8000
2024-06-12,INTSHIP,Issue for Material Requisition,20093,Material Requisition,-36,7051,1.19,4000,8000
2024-06-12,INTSHIP,Issue for Material Requisition,20107,Material Requisition,-72,6979,1.17,4000,8000
2024-06-12,INTSHIP,Issue for Material Requisition,20122,Material Requisition,-24,6955,1.17,4000,8000
2024-06-15,INTSHIP,Issue for Material Requisition,19738,Material Requisition,-48,6907,1.16,4000,8000
2024-06-15,INTSHIP,Issue for Material Requisition,20142,Material Requisition,-72,6835,1.15,4000,8000
2024-06-15,INTSHIP,Issue for Material Requisition,20168,Material Requisition,-72,6763,1.14,4000,8000
2024-06-15,INTSHIP,Issue for Material Requisition,20222,Material Requisition,-24,6739,1.13,4000,8000
2024-06-15,INTSHIP,Issue for Material Requisition,20149,Material Requisition,-36,6703,1.13,4000,8000
2024-06-15,INTSHIP,Issue for Material Requisition,20262,Material Requisition,-36,6667,1.12,4000,8000
2024-06-18,INTSHIP,Issue for Material Requisition,20309,Material Requisition,-72,6595,1.11,4000,8000
2024-06-18,INTSHIP,Issue for Material Requisition,20285,Material Requisition,-24,6571,1.11,4000,8000
2024-06-18,INTSHIP,Issue for Material Requisition,20299,Material Requisition,-30,6541,1.1,4000,8000
2024-06-18,INTSHIP,Issue for Material Requisition,20310,Material Requisition,-30,6511,1.1,4000,8000
2024-06-19,INTSHIP,Issue for Material Requisition,20329,Material Requisition,-48,6463,1.09,4000,8000
2024-06-19,INTSHIP,Issue for Material Requisition,20374,Material Requisition,-36,6427,1.08,4000,8000
2024-06-19,INTSHIP,Issue for Material Requisition,20345,Material Requisition,-36,6391,1.08,4000,8000
2024-06-19,INTSHIP,Issue for Material Requisition,20359,Material Requisition,-48,6343,1.07,4000,8000
2024-06-21,INTSHIP,Issue for Material Requisition,20389,Material Requisition,-48,6295,1.06,4000,8000
2024-06-21,INTSHIP,Issue for Material Requisition,20418,Material Requisition,-48,6247,1.05,4000,8000
2024-06-22,INTSHIP,Issue for Material Requisition,20403,Material Requisition,-36,6211,1.04,4000,8000
2024-06-22,INTSHIP,Issue for Material Requisition,20427,Material Requisition,-30,6181,1.04,4000,8000
2024-06-25,INTSHIP,Issue for Material Requisition,20444,Material Requisition,-24,6157,1.04,4000,8000
2024-06-25,INTSHIP,Issue for Material Requisition,20457,Material Requisition,-36,6121,1.03,4000,8000
2024-06-25,INTSHIP,Issue for Material Requisition,20503,Material Requisition,-36,6085,1.02,4000,8000
2024-06-25,INTSHIP,Issue for Material Requisition,20485,Material Requisition,-48,6037,1.02,4000,8000
2024-06-25,INTSHIP,Issue for Material Requisition,20449,Material Requisition,-72,5965,1,4000,8000
2024-06-28,INTSHIP,Issue for Material Requisition,20524,Material Requisition,-72,5893,0.99,4000,8000
2024-06-28,INTSHIP,Issue for Material Requisition,20494,Material Requisition,-72,5821,0.98,4000,8000
2024-06-28,INTSHIP,Issue for Material Requisition,20560,Material Requisition,-72,5749,0.97,4000,8000
2024-06-28,INTSHIP,Issue for Material Requisition,20579,Material Requisition,-72,5677,0.96,4000,8000
2024-06-30,INTSHIP,Issue for Material Requisition,20520,Material Requisition,-36,5641,0.95,4000,8000
2024-06-30,INTSHIP,Issue for Material Requisition,20567,Material Requisition,-36,5605,0.94,4000,8000
2024-06-30,INTSHIP,Issue for Material Requisition,20595,Material Requisition,-72,5533,0.93,4000,8000
2024-06-30,INTSHIP,Issue for Material Requisition,20620,Material Requisition,-72,5461,0.92,4000,8000
2024-07-06,INTSHIP,Issue for Material Requisition,20585,Material Requisition,-2,5425,0.91,4000,8000
2024-07-06,INTSHIP,Issue for Material Requisition,20585,Material Requisition,-34,5427,0.91,4000,8000
2024-07-06,INTSHIP,Issue for Material Requisition,20630,Material Requisition,-36,5389,0.91,4000,8000
2024-07-06,INTSHIP,Issue for Material Requisition,20659,Material Requisition,-36,5353,0.9,4000,8000
2024-07-06,INTSHIP,Issue for Material Requisition,20696,Material Requisition,-48,5305,0.89,4000,8000
2024-07-06,INTSHIP,Issue for Material Requisition,20745,Material Requisition,-36,5269,0.89,4000,8000
2024-07-06,INTSHIP,Issue for Material Requisition,20811,Material Requisition,-36,5233,0.88,4000,8000
2024-07-06,INTSHIP,Issue for Material Requisition,20782,Material Requisition,-36,5197,0.87,4000,8000
2024-07-07,INTSHIP,Issue for Material Requisition,20606,Material Requisition,-48,5149,0.87,4000,8000
2024-07-07,INTSHIP,Issue for Material Requisition,20644,Material Requisition,-72,5077,0.85,4000,8000
2024-07-07,INTSHIP,Issue for Material Requisition,20645,Material Requisition,-3,5074,0.85,4000,8000
2024-07-07,INTSHIP,Issue for Material Requisition,20686,Material Requisition,-72,5002,0.84,4000,8000
2024-07-07,INTSHIP,Issue for Material Requisition,20729,Material Requisition,-48,4954,0.83,4000,8000
2024-07-07,INTSHIP,Issue for Material Requisition,20772,Material Requisition,-48,4906,0.83,4000,8000
2024-07-08,INTSHIP,Issue for Material Requisition,20843,Material Requisition,-60,4846,0.82,4000,8000
2024-07-08,INTSHIP,Issue for Material Requisition,20844,Material Requisition,-36,4810,0.81,4000,8000
2024-07-08,INTSHIP,Issue for Material Requisition,20856,Material Requisition,-12,4798,0.81,4000,8000
2024-07-08,INTSHIP,Issue for Material Requisition,20860,Material Requisition,-36,4762,0.8,4000,8000
2024-07-08,INTSHIP,Issue for Material Requisition,20882,Material Requisition,-36,4726,0.8,4000,8000
2024-07-09,INTSHIP,Issue for Material Requisition,20878,Material Requisition,-60,4666,0.78,4000,8000
2024-07-10,INTSHIP,Issue for Material Requisition,20917,Material Requisition,-36,4630,0.78,4000,8000
2024-07-10,INTSHIP,Issue for Material Requisition,20958,Material Requisition,-36,4594,0.77,4000,8000
2024-07-13,INTSHIP,Issue for Material Requisition,20975,Material Requisition,-60,4534,0.76,4000,8000
2024-07-13,INTSHIP,Issue for Material Requisition,20983,Material Requisition,-24,4510,0.76,4000,8000
2024-07-13,INTSHIP,Issue for Material Requisition,21003,Material Requisition,-60,4450,0.75,4000,8000
2024-07-14,INTSHIP,Issue for Material Requisition,20997,Material Requisition,-36,4414,0.74,4000,8000
2024-07-14,INTSHIP,Issue for Material Requisition,21016,Material Requisition,-36,4378,0.74,4000,8000
2024-07-14,INTSHIP,Issue for Material Requisition,20931,Material Requisition,-60,4318,0.73,4000,8000
2024-07-15,INTSHIP,Issue for Material Requisition,21023,Material Requisition,-60,4258,0.72,4000,8000
2024-07-15,INTSHIP,Issue for Material Requisition,21048,Material Requisition,-60,4198,0.71,4000,8000
2024-07-16,INTSHIP,Issue for Material Requisition,21067,Material Requisition,-60,4138,0.7,4000,8000
2024-07-16,INTSHIP,Issue for Material Requisition,20899,Material Requisition,-60,4078,0.69,4000,8000
2024-07-17,INTSHIP,Issue for Material Requisition,20985,Material Requisition,-60,4018,0.68,4000,8000
2024-07-17,INTSHIP,Issue for Material Requisition,21080,Material Requisition,-60,3958,0.67,4000,8000
2024-07-17,INTSHIP,Issue for Material Requisition,21056,Material Requisition,-36,3922,0.66,4000,8000
2024-07-17,INTSHIP,Issue for Material Requisition,21043,Material Requisition,-36,3886,0.65,4000,8000
2024-07-19,INTSHIP,Issue for Material Requisition,21122,Material Requisition,-60,3826,0.64,4000,8000
2024-07-19,INTSHIP,Issue for Material Requisition,21107,Material Requisition,-60,3766,0.63,4000,8000
2024-07-20,INTSHIP,Issue for Material Requisition,21146,Material Requisition,-60,3706,0.62,4000,8000
2024-07-20,INTSHIP,Issue for Material Requisition,21077,Material Requisition,-36,3670,0.62,4000,8000
2024-07-20,INTSHIP,Issue for Material Requisition,21098,Material Requisition,-36,3634,0.61,4000,8000
2024-07-20,INTSHIP,Issue for Material Requisition,21114,Material Requisition,-36,3598,0.61,4000,8000
2024-07-20,INTSHIP,Issue for Material Requisition,21131,Material Requisition,-36,3562,0.6,4000,8000
2024-07-21,INTSHIP,Issue for Material Requisition,21184,Material Requisition,-60,3502,0.59,4000,8000
2024-07-22,INTSHIP,Issue for Material Requisition,21152,Material Requisition,-36,3466,0.58,4000,8000
2024-07-22,INTSHIP,Issue for Material Requisition,21177,Material Requisition,-36,3430,0.58,4000,8000
2024-07-28,INTSHIP,Issue for Material Requisition,21217,Material Requisition,-60,3370,0.57,4000,8000
2024-07-29,INTSHIP,Issue for Material Requisition,21226,Material Requisition,-36,3334,0.56,4000,8000
2024-07-29,INTSHIP,Issue for Material Requisition,21256,Material Requisition,-60,3274,0.55,4000,8000
2024-07-29,INTSHIP,Issue for Material Requisition,21267,Material Requisition,-36,3238,0.54,4000,8000
2024-07-29,INTSHIP,Issue for Material Requisition,21282,Material Requisition,-60,3178,0.53,4000,8000
2024-07-29,INTSHIP,Issue for Material Requisition,21298,Material Requisition,-60,3118,0.52,4000,8000
2024-07-29,INTSHIP,Issue for Material Requisition,21317,Material Requisition,-36,3082,0.52,4000,8000
2024-07-29,INTSHIP,Issue for Material Requisition,21327,Material Requisition,-60,3022,0.51,4000,8000
2024-07-29,INTSHIP,Issue for Material Requisition,21338,Material Requisition,-36,2986,0.5,4000,8000
2024-07-29,INTSHIP,Issue for Material Requisition,21342,Material Requisition,-60,2926,0.49,4000,8000
2024-07-29,INTSHIP,Issue for Material Requisition,21351,Material Requisition,-24,2902,0.49,4000,8000
2024-07-29,INTSHIP,Issue for Material Requisition,21364,Material Requisition,-36,2866,0.48,4000,8000
2024-07-29,INTSHIP,Issue for Material Requisition,21353,Material Requisition,-60,2806,0.47,4000,8000
2024-07-30,INTSHIP,Issue for Material Requisition,21396,Material Requisition,-60,2746,0.46,4000,8000
2024-07-30,INTSHIP,Issue for Material Requisition,21392,Material Requisition,-48,2698,0.45,4000,8000
2024-07-31,INTSHIP,Issue for Material Requisition,21437,Material Requisition,-36,2662,0.45,4000,8000
2024-07-31,INTSHIP,Issue for Material Requisition,21291,Material Requisition,-36,2626,0.44,4000,8000
2024-07-31,INTSHIP,Issue for Material Requisition,21438,Material Requisition,-36,2590,0.44,4000,8000
2024-07-31,INTSHIP,Issue for Material Requisition,21477,Material Requisition,-36,2554,0.43,4000,8000
2024-08-02,INTSHIP,Issue for Material Requisition,21507,Material Requisition,-60,2494,0.42,4000,8000
2024-08-02,INTSHIP,Issue for Material Requisition,21498,Material Requisition,-60,2434,0.41,4000,8000
2024-08-02,INTSHIP,Issue for Material Requisition,21447,Material Requisition,-48,2374,0.4,4000,8000
2024-08-02,INTSHIP,Issue for Material Requisition,21447,Material Requisition,-12,2422,0.41,4000,8000
2024-08-02,INTSHIP,Issue for Material Requisition,21417,Material Requisition,-60,2314,0.39,4000,8000
2024-08-03,INTSHIP,Issue for Material Requisition,21503,Material Requisition,-48,2266,0.38,4000,8000
2024-08-03,INTSHIP,Issue for Material Requisition,21524,Material Requisition,-36,2230,0.38,4000,8000
2024-08-03,INTSHIP,Issue for Material Requisition,21512,Material Requisition,-60,2170,0.37,4000,8000
2024-08-04,INTSHIP,Issue for Material Requisition,21554,Material Requisition,-36,2134,0.36,4000,8000
2024-08-05,INTSHIP,Issue for Material Requisition,21564,Material Requisition,-60,2074,0.35,4000,8000
2024-08-05,INTSHIP,Issue for Material Requisition,21534,Material Requisition,-24,2050,0.34,4000,8000
2024-08-06,INTSHIP,Issue for Material Requisition,21579,Material Requisition,-36,2014,0.34,4000,8000
2024-08-06,INTSHIP,Issue for Material Requisition,21609,Material Requisition,-36,1978,0.33,4000,8000
2024-08-07,INTSHIP,Issue for Material Requisition,21581,Material Requisition,-72,1906,0.32,4000,8000
2024-08-07,INTSHIP,Issue for Material Requisition,21635,Material Requisition,-72,1834,0.31,4000,8000
2024-08-07,INTSHIP,Issue for Material Requisition,21686,Material Requisition,-72,1762,0.3,4000,8000
2024-08-09,INTSHIP,Issue for Material Requisition,21705,Material Requisition,-60,1702,0.29,4000,8000
2024-08-10,INTSHIP,Issue for Material Requisition,21729,Material Requisition,-72,1630,0.27,4000,8000
2024-08-10,INTSHIP,Issue for Material Requisition,21672,Material Requisition,-36,1594,0.27,4000,8000
2024-08-10,INTSHIP,Issue for Material Requisition,21699,Material Requisition,-36,1558,0.26,4000,8000
2024-08-10,INTSHIP,Issue for Material Requisition,21711,Material Requisition,-48,1510,0.25,4000,8000
2024-08-10,INTSHIP,Issue for Material Requisition,21731,Material Requisition,-36,1474,0.25,4000,8000
2024-08-11,INTSHIP,Issue for Material Requisition,21742,Material Requisition,-60,1414,0.24,4000,8000
2024-08-12,INTSHIP,Issue for Material Requisition,21748,Material Requisition,-36,1378,0.23,4000,8000
2024-08-12,INTSHIP,Issue for Material Requisition,21795,Material Requisition,-48,1330,0.22,4000,8000
2024-08-17,INTSHIP,Issue for Material Requisition,21826,Material Requisition,-36,1294,0.22,4000,8000
2024-08-17,INTSHIP,Issue for Material Requisition,21840,Material Requisition,-36,1258,0.21,4000,8000
2024-08-17,INTSHIP,Issue for Material Requisition,21775,Material Requisition,-60,1198,0.2,4000,8000
2024-08-17,INTSHIP,Issue for Material Requisition,21837,Material Requisition,-60,1138,0.19,4000,8000
2024-08-17,INTSHIP,Issue for Material Requisition,21854,Material Requisition,-36,1102,0.19,4000,8000
2024-08-17,INTSHIP,Issue for Material Requisition,21869,Material Requisition,-36,1066,0.18,4000,8000
2024-08-17,INTSHIP,Issue for Material Requisition,21928,Material Requisition,-36,1030,0.17,4000,8000
2024-08-17,INTSHIP,Issue for Material Requisition,21581,Material Requisition,-8,1022,0.17,4000,8000
2024-08-18,INTSHIP,Issue for Material Requisition,21892,Material Requisition,-36,986,0.17,4000,8000
2024-08-18,INTSHIP,Issue for Material Requisition,21960,Material Requisition,-36,950,0.16,4000,8000
2024-08-18,INTSHIP,Issue for Material Requisition,21942,Material Requisition,-24,926,0.16,4000,8000
2024-08-19,INTSHIP,Issue for Material Requisition,21993,Material Requisition,-27,899,0.15,4000,8000
2024-08-19,INTSHIP,Issue for Material Requisition,21979,Material Requisition,-60,839,0.14,4000,8000
2024-08-20,INTSHIP,Issue for Material Requisition,22032,Material Requisition,-30,809,0.14,4000,8000
2024-08-20,INTSHIP,Issue for Material Requisition,22019,Material Requisition,-60,749,0.13,4000,8000
2024-08-21,INTSHIP,Issue for Material Requisition,22094,Material Requisition,-36,713,0.12,4000,8000
2024-08-21,ARRIVAL,Receipt of Purchase Order,6895,Purchase Order,4500,5213,0.88,4000,8000
2024-08-23,INTSHIP,Issue for Material Requisition,22148,Material Requisition,-24,5189,0.87,4000,8000
2024-08-23,INTSHIP,Issue for Material Requisition,22131,Material Requisition,-36,5153,0.87,4000,8000
2024-08-23,INTSHIP,Issue for Material Requisition,22111,Material Requisition,-60,5093,0.86,4000,8000
2024-08-23,INTSHIP,Issue for Material Requisition,22143,Material Requisition,-60,5033,0.85,4000,8000
2024-08-23,INTSHIP,Issue for Material Requisition,22149,Material Requisition,-60,4973,0.84,4000,8000
2024-08-24,INTSHIP,Issue for Material Requisition,22159,Material Requisition,-24,4949,0.83,4000,8000
2024-08-25,INTSHIP,Issue for Material Requisition,20328,Material Requisition,-54,4895,0.82,4000,8000
2024-08-25,INTSHIP,Issue for Material Requisition,20328,Material Requisition,-6,4889,0.82,4000,8000
2024-08-25,INTSHIP,Issue for Material Requisition,22189,Material Requisition,-60,4829,0.81,4000,8000
